#####################################################################
# Alchemist log file - simulation started at: 2019-09-11T14:43+0000 #
#####################################################################
# 
#
# The columns have the following meaning: 
# time X[Mean] Y[Mean] 
5.251533329527402 0.0 24.0 
5.309727093592875 0.0 26.0 
5.372466527571751 1.0 26.0 
5.428024601502914 1.0 27.0 
5.450619129593917 2.0 29.0 
5.5180073170105315 1.0 32.0 
5.552099516712553 1.0 33.0 
5.602437473352432 0.0 35.0 
5.690967800919804 1.0 35.0 
5.70624691674293 1.0 36.0 
5.7609254471339515 1.0 37.0 
5.9204639158364 1.0 39.0 
5.965590879387887 1.0 41.0 
6.017977200705978 1.0 42.0 
6.085962196889992 1.0 44.0 
6.110055786040811 1.0 45.0 
6.150392006267252 0.0 48.0 
6.248894766263496 1.0 48.0 
6.260704773784427 0.0 49.0 
6.317328206036166 1.0 49.0 
6.3550885498915655 0.0 50.0 
6.4860353425650885 1.0 50.0 
6.514729706084998 1.0 51.0 
6.620065976378423 1.0 52.0 
6.675729252586381 1.0 54.0 
6.750711817902133 1.0 56.0 
6.808427375562935 1.0 58.0 
6.857581437963774 1.0 60.0 
6.92808788392959 1.0 61.0 
6.963409846400923 1.0 62.0 
7.062399765040701 1.0 63.0 
7.325167164063421 1.0 65.0 
7.369509420440856 0.0 66.0 
7.4864342454038235 1.0 66.0 
7.585172649552916 1.0 67.0 
7.615175729768375 1.0 69.0 
7.659140436419903 0.0 70.0 
7.7706268067227 1.0 71.0 
7.820042615016404 1.0 72.0 
7.899350639921621 1.0 73.0 
7.901993557448967 2.0 73.0 
7.950133292134172 77.0 1.0 
8.000043701524298 73.0 3.0 
8.050046163353727 68.0 3.0 
8.100019624726045 61.0 4.0 
8.150013321887197 62.0 3.0 
8.20009937169046 59.0 3.0 
8.250011619067013 60.0 0.0 
8.300021576591831 59.0 1.0 
8.350038955561354 56.0 3.0 
8.400077307867296 56.0 2.0 
8.450038121351415 51.0 2.0 
8.500031722402946 47.0 1.0 
8.550124210140668 47.0 1.0 
8.600079043234697 43.0 5.0 
8.650155255596426 44.0 4.0 
8.700029471908438 43.0 6.0 
8.750067177002412 49.0 1.0 
8.800318969297896 44.0 4.0 
8.850049244721253 49.0 3.0 
8.900293049683436 51.0 3.0 
8.950177774316845 48.0 2.0 
9.000066270947388 44.0 1.0 
9.050032716905891 42.0 3.0 
9.100138447882838 41.0 4.0 
9.150300850327671 45.0 0.0 
9.200009250853672 38.0 4.0 
9.250077388344655 42.0 0.0 
9.300170072970086 39.0 1.0 
9.350410949525209 36.0 2.0 
9.400176687523663 30.0 3.0 
9.450121804483699 30.0 5.0 
9.50003896744827 34.0 2.0 
9.550207310838685 31.0 5.0 
9.600126658079486 33.0 4.0 
9.650196011988426 34.0 2.0 
9.7000478538222 33.0 4.0 
9.750124344253743 35.0 3.0 
9.800156901074216 34.0 2.0 
9.850085917118253 32.0 5.0 
9.900042272334346 29.0 6.0 
9.950440677570674 28.0 5.0 
10.000342786580854 29.0 3.0 
10.050757387028828 24.0 6.0 
10.10008608115528 28.0 3.0 
10.150246117151275 21.0 8.0 
10.200040437750912 22.0 6.0 
10.250038336552853 24.0 4.0 
10.300208453706196 21.0 6.0 
10.350124158413058 26.0 4.0 
10.400574703211987 28.0 2.0 
10.450349308911768 27.0 2.0 
10.500153816959942 24.0 5.0 
10.550152350555571 20.0 8.0 
10.60060979424062 14.0 11.0 
10.650003422558953 19.0 6.0 
10.700098548193075 17.0 9.0 
10.750603948025194 23.0 3.0 
10.800659668555626 23.0 1.0 
10.850074334139354 20.0 4.0 
10.900035257480111 18.0 7.0 
10.95028372283878 16.0 10.0 
11.000941798596978 26.0 1.0 
11.050181699434344 18.0 8.0 
11.100043741288154 24.0 3.0 
11.150668425355125 21.0 5.0 
11.200150411865256 25.0 3.0 
11.250150397079441 22.0 5.0 
11.300460049630487 14.0 12.0 
11.350803209204868 21.0 5.0 
11.400407326056026 19.0 5.0 
11.450658133966131 24.0 3.0 
11.500093547179807 19.0 7.0 
11.550062752245118 22.0 5.0 
11.600442698614662 24.0 6.0 
11.65004350640734 30.0 2.0 
11.700033386271276 27.0 4.0 
11.750049367050375 29.0 3.0 
11.80033631154294 29.0 1.0 
11.85031096022335 24.0 6.0 
11.900208766519322 23.0 6.0 
11.950058039667452 24.0 4.0 
12.000694740332879 19.0 8.0 
12.050043582276706 15.0 13.0 
12.100203004009046 23.0 4.0 
12.150226859036374 21.0 5.0 
12.200311649469121 22.0 5.0 
12.25031472542115 20.0 7.0 
12.300958513069245 21.0 5.0 
12.350098113723902 23.0 3.0 
12.400362088037275 22.0 4.0 
12.450061936610838 19.0 6.0 
12.50047976707515 25.0 3.0 
12.550065781295071 24.0 5.0 
12.600062647296712 26.0 4.0 
12.650047551432516 26.0 4.0 
12.700158000695515 29.0 0.0 
12.75027271340515 26.0 2.0 
12.800298834575992 26.0 2.0 
12.850287633718361 24.0 4.0 
12.900120219277358 18.0 8.0 
