#####################################################################
# Alchemist log file - simulation started at: 2019-09-11T14:26+0000 #
#####################################################################
# rsc = 0.0, rsm = 2.0
#
# The columns have the following meaning: 
# time X[Mean] Y[Mean] 
562.5000689879437 31.0 2.0 
564.0087140391155 2.0 37.0 
565.5000544490412 23.0 6.0 
567.0173442645948 1.0 39.0 
568.5000128356558 39.0 5.0 
570.0000932045511 38.0 2.0 
571.5000551679997 23.0 6.0 
573.0343254820598 1.0 41.0 
574.5000741262962 41.0 3.0 
576.0001540604276 27.0 4.0 
577.5000714677784 22.0 9.0 
579.0005536075258 24.0 7.0 
580.5100273049419 0.0 27.0 
582.0005030733694 31.0 3.0 
583.5000906952421 17.0 11.0 
585.0000729416626 34.0 3.0 
586.5004691922039 26.0 3.0 
588.011056616322 0.0 28.0 
589.5069877834082 0.0 55.0 
591.0000065792701 57.0 3.0 
592.5003504033808 34.0 1.0 
594.0157445528371 1.0 30.0 
595.5002877736584 22.0 7.0 
597.0005229802123 22.0 3.0 
598.5002305427857 0.0 48.0 
600.0001979740409 39.0 6.0 
601.5000082423271 24.0 4.0 
603.0489434164634 1.0 45.0 
604.5653285852392 1.0 74.0 
606.0002720149004 42.0 2.0 
607.5006180248321 18.0 9.0 
609.0040608793163 0.0 37.0 
610.5001596351976 19.0 8.0 
612.0002156602005 16.0 7.0 
613.5105987696777 1.0 50.0 
615.0000179743452 39.0 2.0 
616.5000693319598 22.0 7.0 
618.0012835464881 0.0 41.0 
619.5100077273926 1.0 74.0 
621.0001191469754 54.0 2.0 
622.5000667499324 30.0 2.0 
624.0004840844108 3.0 35.0 
625.5000584730881 20.0 5.0 
627.0274974869411 1.0 49.0 
628.5497804501814 1.0 74.0 
630.0091810868654 0.0 94.0 
631.5004140957541 47.0 1.0 
633.0002074396696 35.0 5.0 
634.5071354799627 1.0 34.0 
636.0525514797388 1.0 54.0 
637.5000547575004 38.0 3.0 
639.0002270781325 21.0 5.0 
640.5020734337647 1.0 40.0 
642.0001675433994 30.0 3.0 
643.5001278622394 28.0 4.0 
645.0002093253374 24.0 4.0 
646.5005420384113 8.0 16.0 
648.0001295084332 41.0 3.0 
649.5000379484435 24.0 8.0 
651.0000294476056 27.0 5.0 
652.5000717907354 15.0 10.0 
654.0000179164822 35.0 5.0 
655.5001986704234 34.0 2.0 
657.0001205863425 20.0 8.0 
658.5517742882328 1.0 36.0 
660.0000036660945 61.0 3.0 
661.5002214127007 33.0 6.0 
663.0000126853804 25.0 5.0 
664.5001295766191 24.0 3.0 
666.0869579299866 1.0 31.0 
667.5735516694342 1.0 54.0 
669.0000258471712 31.0 6.0 
670.5007155978992 23.0 2.0 
672.0002789823374 28.0 1.0 
673.5165082652277 1.0 37.0 
675.0878126481191 1.0 69.0 
676.5001453429612 48.0 2.0 
678.0004358531502 33.0 2.0 
679.5003136766021 24.0 4.0 
681.0001131534584 21.0 5.0 
682.5534296903453 1.0 37.0 
684.0199124559667 1.0 61.0 
685.5000489492052 89.0 1.0 
687.0002693719957 35.0 4.0 
688.5000258677126 24.0 5.0 
690.000009677624 14.0 10.0 
691.5029781699641 2.0 40.0 
